,pitch_type,balls,strikes,outs_when_up,inning,game_pk,on_base,prev_pitch_type,prev_plate_x,prev_plate_z,stand_R,prev_type_B,prev_type_S,prev_type_X,score_diff
22598,1,2,1,0,6,531039,1,0,-1.33,3.03,1,1,0,0,5
22599,0,1,1,0,6,531039,1,1,0.52,2.09,1,0,0,1,5
22600,1,0,1,0,6,531039,1,0,1.5,2.31,1,1,0,0,5
22601,1,0,0,0,6,531039,1,1,-0.83,2.61,1,1,0,0,5
22602,0,3,2,0,6,531039,0,1,-0.4,3.56,0,0,1,0,5
22603,1,3,2,0,6,531039,0,0,1.51,0.64,0,1,0,0,5
22604,0,2,2,0,6,531039,0,1,0.03,2.27,0,0,1,0,5
22605,0,1,2,0,6,531039,0,0,-0.18,1.2,0,1,0,0,5
22606,0,1,1,0,6,531039,0,0,1.51,1.55,0,1,0,0,5
22607,0,0,1,0,6,531039,0,0,0.09,3.0,0,0,1,0,5
22608,1,0,0,0,6,531039,0,0,0.72,0.71,0,1,0,0,5
22584,1,1,0,1,1,531104,0,1,-0.27,2.56,1,0,0,1,0
22585,1,0,0,1,1,531104,0,1,0.32,3.27,1,0,1,0,0
22586,0,1,2,0,1,531104,0,1,0.83,2.0,1,1,0,0,0
22587,1,1,1,0,1,531104,0,0,0.62,1.56,1,0,0,1,0
22588,1,0,1,0,1,531104,0,1,0.35,2.62,1,0,1,0,0
22589,0,0,0,0,1,531104,0,1,-1.06,3.65,1,1,0,0,0
22572,0,0,0,1,2,531104,0,0,0.59,3.72,1,1,0,0,1
22573,0,0,2,0,2,531104,0,0,-0.67,2.78,0,0,1,0,1
22574,1,0,1,0,2,531104,0,0,0.03,3.06,0,0,0,1,1
22575,1,0,0,0,2,531104,0,1,-0.15,3.53,0,0,1,0,1
22560,1,1,2,0,3,531104,0,1,-1.51,2.42,0,1,0,0,1
22561,0,0,2,0,3,531104,0,1,-0.92,2.98,0,0,1,0,1
22562,1,0,1,0,3,531104,0,0,0.4,0.99,0,1,0,0,1
22563,1,0,0,0,3,531104,0,1,-0.61,3.6,0,0,1,0,1
22527,1,3,2,1,4,531104,2,1,-0.21,2.89,0,0,1,0,1
22528,0,3,1,1,4,531104,2,1,-0.14,3.3,0,0,1,0,1
22529,0,2,1,1,4,531104,2,0,-0.12,2.15,0,0,1,0,1
22530,1,2,0,1,4,531104,2,0,-0.98,4.09,0,1,0,0,1
22531,0,1,0,1,4,531104,2,1,-0.3,3.76,0,0,1,0,1
22532,0,0,0,1,4,531104,2,0,-1.84,3.34,0,1,0,0,1
22533,0,0,2,0,4,531104,2,0,-1.7,2.1,1,1,0,0,1
22534,0,0,2,0,4,531104,2,0,1.54,1.08,1,0,1,0,1
22535,1,0,2,0,4,531104,2,0,-0.73,2.04,1,0,1,0,1
22536,0,0,2,0,4,531104,2,1,-0.31,3.44,1,0,1,0,1
22537,1,0,1,0,4,531104,2,0,-0.42,1.68,1,0,1,0,1
22538,1,0,0,0,4,531104,2,1,-0.29,3.65,1,0,1,0,1
22539,1,3,2,0,4,531104,1,1,-0.11,3.63,0,0,1,0,1
22540,1,3,2,0,4,531104,1,1,-0.26,2.69,0,0,0,1,1
22541,1,3,2,0,4,531104,1,1,-0.21,2.39,0,0,1,0,1
22542,1,2,2,0,4,531104,1,1,-0.25,3.13,0,0,1,0,1
22543,0,2,1,0,4,531104,1,1,-1.4,3.29,0,1,0,0,1
22544,1,1,1,0,4,531104,1,0,0.86,0.83,0,0,1,0,1
22545,1,1,0,0,4,531104,1,1,0.85,2.45,0,1,0,0,1
22546,1,0,0,0,4,531104,1,1,-0.93,2.31,0,0,1,0,1
22547,0,3,1,0,4,531104,0,1,0.7,2.58,0,1,0,0,1
22548,0,2,1,0,4,531104,0,0,-0.5,3.74,0,1,0,0,1
22549,0,2,0,0,4,531104,0,0,-1.53,2.94,0,1,0,0,1
22550,0,1,0,0,4,531104,0,0,-0.07,3.54,0,0,1,0,1
22551,0,0,0,0,4,531104,0,0,-1.69,3.62,0,1,0,0,1
22517,1,0,1,0,5,531104,0,0,0.06,0.73,1,0,1,0,1
22518,0,0,0,0,5,531104,0,1,0.54,2.21,1,0,1,0,1
22500,1,1,2,1,6,531104,0,1,-0.49,3.29,0,0,1,0,0
22501,1,1,1,1,6,531104,0,1,0.2,2.91,0,0,0,1,0
22502,1,0,1,1,6,531104,0,1,-1.17,2.68,0,0,1,0,0
22503,0,0,0,1,6,531104,0,1,-0.21,3.92,0,1,0,0,0
22504,0,0,2,0,6,531104,0,0,-0.75,2.06,0,0,1,0,0
22505,1,0,1,0,6,531104,0,0,-0.64,2.11,0,0,1,0,0
22506,1,0,0,0,6,531104,0,1,-0.92,3.73,0,0,1,0,0
22507,0,1,0,0,6,531104,0,1,0.15,3.18,1,0,1,0,1
22508,1,0,0,0,6,531104,0,0,-0.43,2.03,1,0,0,1,1
22485,1,2,2,0,7,531104,0,1,-0.09,2.12,0,0,0,1,0
22486,0,2,2,0,7,531104,0,1,-0.13,2.33,0,0,1,0,0
22487,0,2,2,0,7,531104,0,0,-0.45,2.9,0,0,1,0,0
22488,1,2,1,0,7,531104,0,0,0.53,1.84,0,0,1,0,0
22489,1,1,1,0,7,531104,0,1,0.34,2.99,0,0,1,0,0
22490,0,0,1,0,7,531104,0,1,-1.53,2.98,0,1,0,0,0
22491,0,0,0,0,7,531104,0,0,0.7,0.37,0,1,0,0,0
22472,0,0,0,1,1,531186,0,1,-1.73,2.46,1,1,0,0,0
22473,1,2,1,0,1,531186,0,0,-0.15,1.65,0,0,1,0,0
22474,0,1,1,0,1,531186,0,1,-0.34,2.08,0,0,0,1,0
22475,0,1,0,0,1,531186,0,0,-1.45,2.9,0,1,0,0,0
22476,1,0,0,0,1,531186,0,0,-0.46,2.71,0,0,1,0,0
22459,1,0,1,1,2,531186,0,1,0.33,1.99,1,0,1,0,1
22460,0,0,0,1,2,531186,0,1,1.01,2.73,1,1,0,0,1
22461,0,0,2,0,2,531186,0,0,-0.13,2.14,0,0,1,0,1
22462,0,0,1,0,2,531186,0,0,1.19,1.29,0,0,1,0,1
22463,1,0,0,0,2,531186,0,0,-0.23,1.49,0,0,1,0,1
22443,0,2,2,1,3,531186,0,1,0.54,2.17,1,0,1,0,1
22444,0,1,2,1,3,531186,0,0,-0.29,1.65,1,0,1,0,1
22445,1,1,1,1,3,531186,0,0,1.49,-0.53,1,1,0,0,1
22446,0,1,0,1,3,531186,0,1,0.69,2.52,1,0,1,0,1
22447,1,0,0,1,3,531186,0,0,0.81,1.87,1,0,1,0,1
22448,1,0,2,0,3,531186,0,1,-0.32,3.86,0,1,0,0,1
22449,0,0,1,0,3,531186,0,1,0.18,3.31,0,0,1,0,1
22450,1,0,0,0,3,531186,0,0,0.69,2.38,0,0,1,0,1
22428,0,1,2,0,4,531186,0,0,-1.88,1.82,0,1,0,0,1
22429,0,0,2,0,4,531186,0,0,-0.82,1.76,0,1,0,0,1
22430,1,0,2,0,4,531186,0,0,0.91,-0.24,0,1,0,0,1
22431,1,0,2,0,4,531186,0,1,0.57,2.36,0,0,1,0,1
22432,0,0,2,0,4,531186,0,1,0.13,4.22,0,0,1,0,1
22433,0,0,1,0,4,531186,0,0,1.26,1.48,0,0,1,0,1
22434,1,0,0,0,4,531186,0,0,0.3,2.75,0,0,1,0,1
22417,0,2,0,0,5,531186,0,1,0.72,3.01,0,0,1,0,1
22418,0,1,0,0,5,531186,0,0,1.2,2.43,0,0,1,0,1
22419,1,0,0,0,5,531186,0,0,1.39,1.05,0,1,0,0,1
22400,0,0,2,1,6,531186,0,0,-1.55,1.17,0,1,0,0,1
22401,1,0,1,1,6,531186,0,0,-1.48,1.52,0,0,1,0,1
22402,0,0,0,1,6,531186,0,1,1.24,3.09,0,0,1,0,1
22403,1,2,2,0,6,531186,0,0,-0.31,2.41,1,0,1,0,1
22404,1,1,2,0,6,531186,0,1,0.16,2.86,1,0,1,0,1
22405,0,1,2,0,6,531186,0,1,0.51,4.05,1,1,0,0,1
22406,0,0,2,0,6,531186,0,0,0.41,0.96,1,0,1,0,1
22407,0,0,1,0,6,531186,0,0,0.82,0.82,1,1,0,0,1
22408,0,0,0,0,6,531186,0,0,0.61,2.32,1,0,1,0,1
22379,0,0,0,2,7,531186,1,0,-0.77,3.58,0,1,0,0,1
22380,1,3,2,2,7,531186,0,0,-0.87,4.02,1,1,0,0,1
22381,0,2,2,2,7,531186,0,1,-1.27,3.21,1,0,0,1,1
22382,0,1,2,2,7,531186,0,0,2.11,1.38,1,1,0,0,1
22383,0,0,2,2,7,531186,0,0,-0.22,0.29,1,1,0,0,1
22384,1,0,1,2,7,531186,0,0,2.4,-0.38,1,1,0,0,1
22385,0,0,0,2,7,531186,0,1,-0.15,2.96,1,0,1,0,1
22386,1,0,2,1,7,531186,0,0,0.71,1.2,0,0,1,0,1
22387,0,0,1,1,7,531186,0,1,0.13,3.35,0,0,0,1,1
22388,1,0,0,1,7,531186,0,0,-0.72,1.44,0,0,1,0,1
22389,0,0,2,0,7,531186,0,1,0.66,3.24,0,0,1,0,1
22390,1,0,1,0,7,531186,0,0,-0.1,1.1,0,0,1,0,1
22391,0,0,0,0,7,531186,0,1,-0.09,1.87,0,0,1,0,1
22367,0,0,0,1,1,531243,0,1,0.62,2.24,1,0,1,0,0
22368,1,1,1,0,1,531243,0,0,-0.25,1.99,0,0,1,0,0
22369,1,1,0,0,1,531243,0,1,0.38,2.33,0,0,0,1,0
22370,1,0,0,0,1,531243,0,1,-0.57,2.7,0,0,1,0,0
22347,0,2,1,0,3,531243,0,0,0.45,2.23,0,0,1,0,1
22348,1,2,0,0,3,531243,0,0,-1.33,2.51,0,1,0,0,1
22349,1,1,0,0,3,531243,0,1,-0.66,2.62,0,0,1,0,1
22350,0,0,0,0,3,531243,0,1,-1.19,2.32,0,1,0,0,1
22325,1,0,1,0,4,531243,2,1,0.76,3.54,1,0,1,0,2
22326,0,0,0,0,4,531243,2,1,-1.3,2.1,1,0,1,0,2
22327,1,3,2,0,4,531243,1,0,0.26,2.03,1,0,1,0,2
22328,1,3,2,0,4,531243,1,1,0.08,1.2,1,1,0,0,2
22329,0,3,2,0,4,531243,1,1,-0.65,2.93,1,0,1,0,2
22330,1,2,2,0,4,531243,1,0,-0.47,2.87,1,0,1,0,2
22331,1,1,2,0,4,531243,1,1,2.04,2.61,1,1,0,0,2
22332,0,1,1,0,4,531243,1,1,-0.02,4.22,1,1,0,0,2
22333,0,0,1,0,4,531243,1,0,1.24,1.73,1,0,1,0,2
22334,1,0,0,0,4,531243,1,0,-2.05,2.91,1,1,0,0,2
22335,0,1,2,0,4,531243,0,1,0.5,3.14,0,0,1,0,2
22336,0,0,2,0,4,531243,0,0,-1.08,1.88,0,0,0,1,2
22337,0,0,1,0,4,531243,0,0,-1.35,0.49,0,1,0,0,2
22338,1,0,0,0,4,531243,0,0,1.47,1.8,0,0,1,0,2
22301,1,0,1,1,5,531243,2,0,0.56,0.45,0,1,0,0,4
22302,0,0,0,1,5,531243,2,1,0.41,4.31,0,1,0,0,4
22303,0,1,2,1,5,531243,1,0,-0.82,1.12,0,0,1,0,4
22304,0,1,2,1,5,531243,1,0,0.1,2.97,0,0,0,1,4
22305,1,1,1,1,5,531243,1,0,0.55,2.36,0,0,1,0,4
22306,0,1,0,1,5,531243,1,1,0.54,3.06,0,0,1,0,4
22307,1,0,0,1,5,531243,1,0,-0.6,2.74,0,0,1,0,4
22308,0,0,2,0,5,531243,1,1,-1.67,3.55,1,1,0,0,4
22309,1,0,1,0,5,531243,1,0,-0.18,2.35,1,0,0,1,4
22310,0,0,0,0,5,531243,1,1,0.06,3.79,1,0,1,0,4
22311,1,2,2,0,5,531243,0,0,0.94,2.81,1,0,1,0,4
22312,1,2,2,0,5,531243,0,1,0.13,2.35,1,0,0,1,4
22313,1,2,1,0,5,531243,0,1,-0.39,3.26,1,0,1,0,4
22314,0,1,1,0,5,531243,0,1,-0.19,2.69,1,0,1,0,4
22315,0,1,0,0,5,531243,0,0,1.52,0.96,1,1,0,0,4
22316,0,0,0,0,5,531243,0,0,0.49,1.85,1,0,1,0,4
22283,0,1,0,1,6,531243,1,1,0.7,1.31,1,1,0,0,5
22284,1,0,0,1,6,531243,1,0,-0.17,2.68,1,0,1,0,5
22285,0,1,1,0,6,531243,1,1,1.53,1.28,1,1,0,0,5
22286,1,0,1,0,6,531243,1,0,0.66,1.97,1,0,0,1,5
22287,1,0,0,0,6,531243,1,1,1.07,2.25,1,1,0,0,5
22288,1,3,1,0,6,531243,0,1,0.8,2.48,0,0,1,0,5
22289,1,3,0,0,6,531243,0,1,-0.54,2.15,0,0,0,1,5
22290,1,2,0,0,6,531243,0,1,0.53,2.3,0,0,1,0,5
22291,1,1,0,0,6,531243,0,1,0.84,2.21,0,1,0,0,5
22292,0,0,0,0,6,531243,0,1,0.69,1.31,0,1,0,0,5
22266,0,3,2,1,1,531324,0,0,1.17,0.83,1,1,0,0,0
22267,1,2,2,1,1,531324,0,0,0.07,2.5,1,0,1,0,0
22268,1,2,1,1,1,531324,0,1,-1.11,3.67,1,1,0,0,0
22269,1,2,0,1,1,531324,0,1,0.57,3.27,1,0,1,0,0
22270,0,1,0,1,1,531324,0,1,0.75,1.72,1,0,1,0,0
22271,1,0,0,1,1,531324,0,0,1.04,1.11,1,1,0,0,0
22272,1,2,0,0,1,531324,0,1,0.82,2.81,0,1,0,0,0
22273,1,1,0,0,1,531324,0,1,0.07,2.38,0,0,0,1,0
22274,1,0,0,0,1,531324,0,1,-1.06,3.0,0,1,0,0,0
22248,1,1,2,1,2,531324,0,0,1.4,1.49,1,1,0,0,0
22249,1,1,1,1,2,531324,0,1,1.45,2.46,1,1,0,0,0
22250,1,1,0,1,2,531324,0,1,0.67,1.81,1,0,1,0,0
22251,0,0,0,1,2,531324,0,1,-0.18,3.15,1,0,1,0,0
22252,1,1,2,0,2,531324,0,0,2.78,0.26,0,1,0,0,0
22253,0,0,2,0,2,531324,0,1,0.47,2.54,0,0,1,0,0
22254,0,0,2,0,2,531324,0,0,-0.7,0.49,0,1,0,0,0
22255,0,0,2,0,2,531324,0,0,-1.09,1.26,0,0,1,0,0
22256,1,0,1,0,2,531324,0,0,0.82,2.07,0,0,1,0,0
22257,0,0,0,0,2,531324,0,1,0.63,2.64,0,0,1,0,0
22231,1,0,0,2,3,531324,0,0,-1.89,2.37,0,1,0,0,0
22232,0,0,2,1,3,531324,0,1,0.15,2.54,1,0,1,0,0
22233,1,0,1,1,3,531324,0,0,-0.33,3.08,1,0,1,0,0
22234,1,0,0,1,3,531324,0,1,0.04,2.9,1,0,1,0,0
22235,0,2,2,0,3,531324,0,1,-0.39,2.19,1,0,1,0,0
22236,0,1,2,0,3,531324,0,0,0.41,0.89,1,0,1,0,0
22237,1,1,1,0,3,531324,0,0,1.5,-0.41,1,1,0,0,0
22238,1,1,0,0,3,531324,0,1,-0.08,2.64,1,0,1,0,0
22239,0,0,0,0,3,531324,0,1,0.14,3.42,1,0,1,0,0
22221,0,1,0,0,4,531324,0,0,0.24,2.0,0,0,0,1,0
22222,1,0,0,0,4,531324,0,0,0.0,1.11,0,0,0,1,0
22204,0,0,1,1,5,531324,1,1,-1.74,3.52,1,1,0,0,0
22205,1,0,0,1,5,531324,1,0,-0.34,1.93,1,0,0,1,0
22206,1,0,0,0,5,531324,1,1,0.45,2.4,0,0,1,0,0
22207,0,3,2,0,5,531324,0,1,-0.14,2.86,1,0,0,1,0
22208,1,2,2,0,5,531324,0,0,0.79,0.95,1,1,0,0,0
22209,0,1,2,0,5,531324,0,1,-1.08,3.87,1,1,0,0,0
22210,0,0,2,0,5,531324,0,0,-0.56,0.8,1,1,0,0,0
22211,0,0,1,0,5,531324,0,0,1.4,1.32,1,1,0,0,0
22212,1,0,0,0,5,531324,0,0,-0.21,2.01,1,0,1,0,0
22193,1,0,2,0,6,531324,0,0,-0.39,2.42,1,0,0,1,0
22194,1,0,1,0,6,531324,0,1,0.29,2.9,1,0,1,0,0
22195,0,0,0,0,6,531324,0,1,0.72,2.14,1,0,1,0,0
22174,0,1,0,1,7,531324,1,0,-0.63,2.7,0,0,1,0,0
22175,0,0,0,1,7,531324,1,0,-0.36,2.39,0,0,0,1,0
22176,1,3,2,1,7,531324,0,0,-2.44,2.23,1,1,0,0,0
22177,1,3,2,1,7,531324,0,1,-0.84,1.6,1,1,0,0,0
22178,0,2,2,1,7,531324,0,1,0.37,3.79,1,0,1,0,0
22179,0,1,2,1,7,531324,0,0,-0.89,1.74,1,1,0,0,0
22180,0,1,1,1,7,531324,0,0,0.81,0.14,1,1,0,0,0
22181,0,0,1,1,7,531324,0,0,0.87,1.86,1,0,1,0,0
22182,0,0,0,1,7,531324,0,0,0.68,0.95,1,1,0,0,0
22183,1,0,1,0,7,531324,0,0,0.41,2.36,0,0,1,0,0
22184,0,0,0,0,7,531324,0,1,-0.29,2.91,0,0,0,1,0
22157,1,1,0,1,1,531393,0,0,-0.37,2.14,1,0,1,0,0
22158,0,0,0,1,1,531393,0,1,1.48,1.87,1,1,0,0,0
22159,1,3,2,0,1,531393,0,0,-1.17,3.31,0,1,0,0,0
22160,1,3,2,0,1,531393,0,1,0.31,2.53,0,0,0,1,0
22161,0,2,2,0,1,531393,0,1,-0.34,2.93,0,0,1,0,0
22162,1,2,1,0,1,531393,0,0,-0.46,1.33,0,1,0,0,0
22163,0,1,1,0,1,531393,0,1,0.27,2.36,0,0,1,0,0
22164,1,1,0,0,1,531393,0,0,1.13,2.78,0,1,0,0,0
22165,1,0,0,0,1,531393,0,1,0.0,2.82,0,0,1,0,0
22136,1,2,2,1,2,531393,0,1,-0.71,2.32,0,0,1,0,0
22137,0,2,1,1,2,531393,0,1,0.44,3.04,0,0,0,1,0
22138,0,1,1,1,2,531393,0,0,0.05,2.02,0,0,1,0,0
22139,1,1,0,1,2,531393,0,0,-1.57,2.74,0,1,0,0,0
22140,0,0,0,1,2,531393,0,1,0.59,3.1,0,0,1,0,0
22141,1,2,2,0,2,531393,0,0,-1.31,2.79,0,1,0,0,0
22142,0,2,2,0,2,531393,0,1,0.09,3.32,0,0,0,1,0
22143,0,1,2,0,2,531393,0,0,-1.45,2.43,0,0,1,0,0
22144,1,1,2,0,2,531393,0,0,-2.06,1.71,0,1,0,0,0
22145,1,1,2,0,2,531393,0,1,-0.38,3.35,0,0,1,0,0
22146,1,1,1,0,2,531393,0,1,-0.69,4.08,0,0,1,0,0
22147,1,0,1,0,2,531393,0,1,0.88,2.92,0,0,1,0,0
22148,0,0,0,0,2,531393,0,1,-1.15,1.66,0,1,0,0,0
22119,1,0,0,2,3,531393,0,1,-0.41,3.04,1,0,1,0,0
22120,0,1,2,1,3,531393,0,1,0.43,1.81,0,0,1,0,0
22121,1,0,2,1,3,531393,0,0,1.16,1.99,0,0,1,0,0
22122,0,0,1,1,3,531393,0,1,-0.91,3.23,0,1,0,0,0
22123,1,0,0,1,3,531393,0,0,0.31,1.86,0,0,1,0,0
22124,0,1,2,0,3,531393,0,1,0.41,2.82,1,0,1,0,0
22125,0,0,2,0,3,531393,0,0,0.08,2.99,1,0,1,0,0
22126,1,0,1,0,3,531393,0,0,0.73,1.51,1,1,0,0,0
22127,1,0,0,0,3,531393,0,1,-0.32,3.84,1,0,1,0,0
22091,1,1,1,2,4,531393,0,0,-0.35,1.17,0,1,0,0,-1
22092,1,1,0,2,4,531393,0,1,0.81,3.37,0,0,1,0,-1
22093,0,0,0,2,4,531393,0,1,0.0,3.01,0,0,1,0,-1
22094,0,2,2,1,4,531393,0,0,-1.03,3.54,0,1,0,0,-1
22095,0,2,2,1,4,531393,0,0,-0.81,2.5,0,0,0,1,-1
22096,1,1,2,1,4,531393,0,0,-1.01,2.45,0,0,1,0,-1
22097,0,1,2,1,4,531393,0,1,-1.31,3.43,0,1,0,0,-1
22098,0,1,1,1,4,531393,0,0,0.91,2.39,0,0,1,0,-1
22099,0,1,0,1,4,531393,0,0,0.57,2.77,0,0,1,0,-1
22100,0,0,0,1,4,531393,0,0,-0.66,3.08,0,0,1,0,-1
22101,1,2,2,1,4,531393,0,0,-1.9,3.58,0,1,0,0,0
22102,1,2,2,1,4,531393,0,1,0.39,2.65,0,0,0,1,0
22103,0,2,2,1,4,531393,0,1,0.06,3.03,0,0,1,0,0
22104,0,2,1,1,4,531393,0,0,-0.71,1.82,0,0,1,0,0
22105,0,2,0,1,4,531393,0,0,0.63,0.52,0,0,1,0,0
22106,0,1,0,1,4,531393,0,0,0.13,2.26,0,0,1,0,0
22107,1,0,0,1,4,531393,0,0,1.11,2.37,0,1,0,0,0
22108,0,1,1,0,4,531393,0,1,0.99,2.66,0,1,0,0,0
22109,0,0,1,0,4,531393,0,0,-0.11,2.44,0,0,0,1,0
22110,0,0,0,0,4,531393,0,0,1.98,1.69,0,1,0,0,0
22075,0,0,0,1,5,531393,0,1,0.53,1.97,0,0,1,0,-3
22076,0,1,2,0,5,531393,0,0,0.16,2.79,1,0,1,0,-3
22077,1,0,2,0,5,531393,0,0,0.48,1.66,1,0,1,0,-3
22078,0,0,1,0,5,531393,0,1,1.11,2.7,1,1,0,0,-3
22079,1,0,0,0,5,531393,0,0,-0.36,2.24,1,0,1,0,-3
22080,0,0,0,0,5,531393,1,1,0.05,2.78,1,0,1,0,-1
22081,0,1,0,0,5,531393,0,0,-0.78,2.14,1,0,0,1,-1
22082,0,0,0,0,5,531393,0,0,0.81,1.35,1,0,0,1,-1
22050,1,0,2,1,1,531475,2,1,0.87,2.78,1,1,0,0,0
22051,1,0,2,1,1,531475,2,1,0.5,1.97,1,0,1,0,0
22052,0,0,1,1,1,531475,2,1,-0.08,3.15,1,0,1,0,0
22053,0,0,0,1,1,531475,2,0,0.96,1.93,1,0,1,0,0
22054,1,3,1,1,1,531475,1,0,-0.78,1.99,0,0,1,0,0
22055,0,2,1,1,1,531475,1,1,-2.25,2.69,0,1,0,0,0
22056,0,1,1,1,1,531475,1,0,1.24,2.24,0,1,0,0,0
22057,1,0,1,1,1,531475,1,0,0.34,0.56,0,1,0,0,0
22058,1,0,0,1,1,531475,1,1,1.3,2.24,0,1,0,0,0
22059,1,0,0,1,1,531475,0,1,-0.53,3.48,1,0,1,0,0
22060,1,3,2,0,1,531475,0,1,-0.4,2.14,0,0,0,1,0
22061,1,3,2,0,1,531475,0,1,-1.19,2.78,0,0,1,0,0
22062,0,3,1,0,1,531475,0,1,-0.14,1.89,0,0,1,0,0
22063,1,2,1,0,1,531475,0,0,-0.27,2.73,0,0,1,0,0
22064,1,1,1,0,1,531475,0,1,-1.2,2.81,0,1,0,0,0
22065,1,1,0,0,1,531475,0,1,1.35,3.04,0,1,0,0,0
22066,0,0,0,0,1,531475,0,1,-0.59,2.16,0,0,1,0,0
22033,0,0,1,1,2,531475,1,0,-0.73,2.8,1,0,1,0,-1
22034,1,0,0,1,2,531475,1,0,1.22,2.04,1,1,0,0,-1
22035,1,0,2,0,2,531475,1,1,-0.18,2.74,1,0,1,0,-1
22036,0,0,1,0,2,531475,1,1,-0.18,2.94,1,0,1,0,-1
22037,1,0,0,0,2,531475,1,0,-0.62,2.15,1,0,1,0,-1
22038,0,1,2,0,2,531475,0,1,0.37,2.51,1,0,1,0,-1
22039,0,1,1,0,2,531475,0,0,0.47,1.6,1,0,0,1,-1
22040,1,1,0,0,2,531475,0,0,0.25,1.98,1,0,1,0,-1
22041,1,0,0,0,2,531475,0,1,-0.17,1.76,1,0,1,0,-1
22018,1,1,1,1,3,531475,0,0,,,0,0,1,0,-1
22019,0,1,0,1,3,531475,0,1,0.35,2.76,0,0,1,0,-1
22020,1,0,0,1,3,531475,0,0,0.74,2.4,0,0,1,0,-1
22021,0,2,1,0,3,531475,0,1,-1.31,2.39,1,1,0,0,-1
22022,0,1,1,0,3,531475,0,0,-0.59,1.93,1,0,0,1,-1
22023,0,0,1,0,3,531475,0,0,-1.08,2.59,1,1,0,0,-1
22024,1,0,0,0,3,531475,0,0,1.37,2.57,1,1,0,0,-1
22005,1,1,2,0,4,531475,0,0,-0.01,1.57,1,0,1,0,-1
22006,0,0,2,0,4,531475,0,1,1.5,1.83,1,1,0,0,-1
22007,0,0,2,0,4,531475,0,0,0.94,0.33,1,1,0,0,-1
22008,1,0,1,0,4,531475,0,0,-0.77,2.38,1,0,1,0,-1
22009,1,0,0,0,4,531475,0,1,0.2,1.83,1,0,1,0,-1
21990,0,1,2,0,5,531475,0,1,-0.99,2.68,1,1,0,0,-1
21991,0,1,2,0,5,531475,0,0,0.04,2.34,1,0,1,0,-1
21992,1,1,2,0,5,531475,0,0,-1.32,3.48,1,0,1,0,-1
21993,0,1,2,0,5,531475,0,1,0.54,2.84,1,0,1,0,-1
21994,1,1,1,0,5,531475,0,0,-0.87,1.24,1,0,1,0,-1
21995,0,0,1,0,5,531475,0,1,-1.22,2.87,1,0,1,0,-1
21996,0,0,0,0,5,531475,0,0,1.29,0.61,1,1,0,0,-1
21980,0,0,1,0,6,531475,0,1,-0.15,2.49,1,0,0,1,-1
21981,1,0,0,0,6,531475,0,0,-0.61,2.21,1,0,1,0,-1
21971,1,0,0,0,7,531475,0,0,0.56,2.64,0,0,0,1,-2
21958,0,2,2,0,1,531527,0,1,-0.89,3.15,0,0,1,0,0
21959,1,1,2,0,1,531527,0,0,-0.42,1.94,0,0,1,0,0
21960,1,0,2,0,1,531527,0,1,-1.34,4.77,0,1,0,0,0
21961,1,0,1,0,1,531527,0,1,-1.37,4.02,0,1,0,0,0
21962,1,0,0,0,1,531527,0,1,0.24,2.25,0,0,1,0,0
21940,1,0,0,1,3,531527,0,1,0.09,3.07,0,0,1,0,3
21941,0,1,2,0,3,531527,0,1,-0.65,4.25,1,1,0,0,3
21942,1,1,1,0,3,531527,0,0,0.79,0.86,1,0,1,0,3
21943,1,1,0,0,3,531527,0,1,-0.55,2.79,1,0,1,0,3
21944,1,0,0,0,3,531527,0,1,0.84,2.42,1,0,1,0,3
21930,1,0,1,0,4,531527,0,1,-0.81,2.8,0,0,1,0,3
21931,0,0,0,0,4,531527,0,1,-0.22,3.36,0,0,0,1,3
21918,1,1,2,0,5,531527,0,1,0.64,2.89,1,0,1,0,3
21919,0,0,2,0,5,531527,0,1,0.84,2.33,1,0,1,0,3
21920,0,0,1,0,5,531527,0,0,2.28,0.87,1,1,0,0,3
21921,0,0,0,0,5,531527,0,0,1.26,1.15,1,0,1,0,3
21906,0,0,2,0,6,531527,0,1,-0.69,3.36,0,0,1,0,3
21907,0,0,2,0,6,531527,0,0,-0.75,0.59,0,1,0,0,3
21908,1,0,1,0,6,531527,0,0,0.94,2.42,0,0,1,0,3
21909,0,0,0,0,6,531527,0,1,-0.85,2.47,0,0,1,0,3
21891,0,0,2,0,7,531527,2,0,1.32,2.07,1,0,1,0,8
21892,0,0,1,0,7,531527,2,0,-0.16,1.13,1,0,1,0,8
21893,0,0,0,0,7,531527,2,0,0.08,1.44,1,0,1,0,8
21894,1,0,1,0,7,531527,1,0,-0.02,1.74,0,0,1,0,8
21895,0,0,0,0,7,531527,1,1,-0.82,2.59,0,0,0,1,8
21896,0,0,1,0,7,531527,0,0,-0.82,2.62,0,0,1,0,8
21897,0,0,0,0,7,531527,0,0,-0.72,1.55,0,0,0,1,8
21879,1,2,1,0,8,531527,0,1,-1.25,2.58,0,1,0,0,9
21880,1,1,1,0,8,531527,0,1,0.53,2.36,0,0,1,0,9
21881,0,1,0,0,8,531527,0,1,1.53,2.53,0,1,0,0,9
21882,1,0,0,0,8,531527,0,0,-0.08,3.02,0,0,1,0,9
21860,0,0,0,1,9,531527,2,0,-0.82,1.8,1,0,1,0,8
21861,1,0,2,0,9,531527,3,0,-1.14,1.93,1,1,0,0,9
21862,1,0,1,0,9,531527,3,1,-0.19,3.13,1,0,0,1,9
