,pitch_type,balls,strikes,outs_when_up,inning,game_pk,on_base,prev_pitch_type,prev_plate_x,prev_plate_z,stand_R,prev_type_B,prev_type_S,prev_type_X,score_diff
28273,0,0,0,0,6,21202,2,0,,,1,0,1,0,4
28274,0,0,0,0,6,21202,1,0,,,1,1,0,0,4
28275,0,0,0,0,6,21202,0,0,,,0,0,0,1,4
28259,0,1,0,1,1,21287,0,0,,,1,0,1,0,0
28260,0,0,0,1,1,21287,0,0,,,1,0,1,0,0
28261,0,2,1,0,1,21287,0,0,,,0,1,0,0,0
28262,0,1,1,0,1,21287,0,0,,,0,0,0,1,0
28263,0,0,1,0,1,21287,0,0,,,0,1,0,0,0
28264,0,0,0,0,1,21287,0,0,,,0,1,0,0,0
28241,0,0,0,2,2,21287,0,0,,,1,1,0,0,0
28242,0,3,2,1,2,21287,0,0,,,0,0,1,0,0
28243,0,2,2,1,2,21287,0,0,,,0,0,0,1,0
28244,0,2,2,1,2,21287,0,0,,,0,1,0,0,0
28245,0,2,2,1,2,21287,0,0,,,0,0,1,0,0
28246,0,2,1,1,2,21287,0,0,,,0,0,1,0,0
28247,0,1,1,1,2,21287,0,0,,,0,0,1,0,0
28248,0,1,0,1,2,21287,0,0,,,0,1,0,0,0
28249,0,0,0,0,2,21287,1,0,,,0,0,1,0,0
28250,0,0,0,0,2,21287,0,0,,,0,1,0,0,0
28225,0,0,1,1,3,21287,1,0,,,1,0,0,1,0
28226,0,0,0,1,3,21287,1,0,,,1,1,0,0,0
28227,0,2,2,1,3,21287,0,0,,,0,0,1,0,0
28228,0,1,2,1,3,21287,0,0,,,0,0,0,1,0
28229,0,0,2,1,3,21287,0,0,,,0,1,0,0,0
28230,0,0,1,1,3,21287,0,0,,,0,1,0,0,0
28231,0,0,0,1,3,21287,0,0,,,0,0,1,0,0
28232,0,0,0,0,3,21287,0,0,,,0,0,1,0,0
28205,0,0,0,0,5,21287,1,0,,,0,1,0,0,-1
28206,0,0,2,0,5,21287,0,0,,,1,1,0,0,-1
28207,0,0,1,0,5,21287,0,0,,,1,0,0,1,-1
28208,0,0,0,0,5,21287,0,0,,,1,0,1,0,-1
28187,0,0,0,1,6,21287,0,0,,,0,1,0,0,-2
28188,0,1,1,0,6,21287,0,0,,,1,0,1,0,-2
28189,0,0,1,0,6,21287,0,0,,,1,0,0,1,-2
28190,0,0,0,0,6,21287,0,0,,,1,1,0,0,-2
28191,0,3,2,0,6,21287,0,0,,,1,0,1,0,-1
28192,0,2,2,0,6,21287,0,0,,,1,0,0,1,-1
28193,0,2,1,0,6,21287,0,0,,,1,1,0,0,-1
28194,0,1,1,0,6,21287,0,0,,,1,0,1,0,-1
28195,0,0,1,0,6,21287,0,0,,,1,1,0,0,-1
28196,0,0,0,0,6,21287,0,0,,,1,1,0,0,-1
28168,0,0,0,1,2,21362,0,0,,,1,1,0,0,1
28169,0,1,0,0,2,21362,0,0,,,0,0,1,0,1
28170,0,0,0,0,2,21362,0,0,,,0,0,0,1,1
28138,0,0,0,2,4,21362,1,0,,,0,0,1,0,1
28139,0,0,1,2,4,21362,0,0,,,0,1,0,0,1
28140,0,0,0,2,4,21362,0,0,,,0,0,0,1,1
28141,0,3,2,1,4,21362,0,0,,,1,0,1,0,1
28142,0,2,2,1,4,21362,0,0,,,1,0,0,1,1
28143,0,2,2,1,4,21362,0,0,,,1,1,0,0,1
28144,0,2,1,1,4,21362,0,0,,,1,0,1,0,1
28145,0,1,1,1,4,21362,0,0,,,1,0,1,0,1
28146,0,0,1,1,4,21362,0,0,,,1,1,0,0,1
28147,0,0,0,1,4,21362,0,0,,,1,1,0,0,1
28148,0,2,2,0,4,21362,0,0,,,0,0,1,0,1
28149,0,1,2,0,4,21362,0,0,,,0,0,0,1,1
28150,0,1,1,0,4,21362,0,0,,,0,1,0,0,1
28151,0,1,0,0,4,21362,0,0,,,0,0,1,0,1
28152,0,0,0,0,4,21362,0,0,,,0,0,1,0,1
28127,0,1,1,0,5,21362,0,0,,,1,1,0,0,2
28128,0,1,0,0,5,21362,0,0,,,1,0,1,0,2
28129,0,0,0,0,5,21362,0,0,,,1,0,1,0,2
28116,0,0,0,1,6,21362,0,0,,,0,1,0,0,2
28117,0,0,1,0,6,21362,0,0,,,1,0,1,0,2
28118,0,0,0,0,6,21362,0,0,,,1,0,0,1,2
28090,0,3,2,0,8,21362,0,0,,,1,0,1,0,2
28091,0,3,2,0,8,21362,0,0,,,1,0,1,0,2
28092,0,2,2,0,8,21362,0,0,,,1,0,1,0,2
28093,0,2,2,0,8,21362,0,0,,,1,1,0,0,2
28094,0,1,2,0,8,21362,0,0,,,1,0,1,0,2
28095,0,0,2,0,8,21362,0,0,,,1,1,0,0,2
28096,0,0,2,0,8,21362,0,0,,,1,1,0,0,2
28097,0,0,2,0,8,21362,0,0,,,1,0,1,0,2
28098,0,0,2,0,8,21362,0,0,,,1,0,1,0,2
28099,0,0,1,0,8,21362,0,0,,,1,0,1,0,2
28100,0,0,0,0,8,21362,0,0,,,1,0,1,0,2
28071,0,1,2,0,1,21434,0,0,,,1,1,0,0,0
28072,0,0,2,0,1,21434,0,0,,,1,1,0,0,0
28073,0,0,2,0,1,21434,0,0,,,1,1,0,0,0
28074,0,0,1,0,1,21434,0,0,,,1,0,1,0,0
28075,0,0,0,0,1,21434,0,0,,,1,0,1,0,0
28059,0,0,0,1,2,21434,0,0,,,0,1,0,0,0
28060,0,1,1,0,2,21434,0,0,,,0,0,1,0,0
28061,0,1,0,0,2,21434,0,0,,,0,0,0,1,0
28062,0,0,0,0,2,21434,0,0,,,0,0,1,0,0
28047,0,1,0,0,3,21434,0,0,,,1,1,0,0,0
28048,0,0,0,0,3,21434,0,0,,,1,0,1,0,0
28049,0,0,1,0,3,21434,0,0,,,0,1,0,0,1
28050,0,0,0,0,3,21434,0,0,,,0,0,0,1,1
28026,0,2,2,0,5,21434,0,0,,,0,0,1,0,5
28027,0,1,2,0,5,21434,0,0,,,0,0,1,0,5
28028,0,1,1,0,5,21434,0,0,,,0,1,0,0,5
28029,0,1,0,0,5,21434,0,0,,,0,0,1,0,5
28030,0,0,0,0,5,21434,0,0,,,0,0,1,0,5
28011,0,0,0,0,7,21434,0,0,,,0,0,0,1,10
27992,0,0,0,1,9,21434,0,0,,,1,1,0,0,11
27993,0,1,0,0,9,21434,0,0,,,0,1,0,0,11
27994,0,0,0,0,9,21434,0,0,,,0,0,0,1,11
27971,0,2,2,1,1,21508,2,0,,,0,0,1,0,2
27972,0,2,2,1,1,21508,2,0,,,0,0,1,0,2
27973,0,1,2,1,1,21508,2,0,,,0,0,1,0,2
27974,0,1,1,1,1,21508,2,0,,,0,1,0,0,2
27975,0,1,0,1,1,21508,2,0,,,0,0,1,0,2
27976,0,0,0,1,1,21508,2,0,,,0,0,1,0,2
27977,0,0,2,1,1,21508,1,0,,,0,1,0,0,2
27978,0,0,1,1,1,21508,1,0,,,0,0,0,1,2
27979,0,0,0,1,1,21508,1,0,,,0,0,1,0,2
27980,0,0,0,1,1,21508,0,0,,,0,0,1,0,2
27981,0,2,0,0,1,21508,0,0,,,0,0,0,1,2
27982,0,1,0,0,1,21508,0,0,,,0,0,0,1,2
27983,0,0,0,0,1,21508,0,0,,,0,1,0,0,2
27955,0,0,0,0,3,21508,0,0,,,0,0,0,1,4
27944,0,0,2,0,4,21508,0,0,,,0,0,0,1,4
27945,0,0,1,0,4,21508,0,0,,,0,1,0,0,4
27946,0,0,0,0,4,21508,0,0,,,0,0,1,0,4
27928,0,1,1,1,5,21508,0,0,,,1,0,0,1,4
27929,0,0,1,1,5,21508,0,0,,,1,0,1,0,4
27930,0,0,0,1,5,21508,0,0,,,1,1,0,0,4
27931,0,2,2,0,5,21508,0,0,,,1,0,1,0,4
27932,0,2,1,0,5,21508,0,0,,,1,0,0,1,4
27933,0,1,1,0,5,21508,0,0,,,1,0,1,0,4
27934,0,1,0,0,5,21508,0,0,,,1,1,0,0,4
27935,0,0,0,0,5,21508,0,0,,,1,0,1,0,4
27913,0,0,0,1,6,21508,0,0,,,0,0,1,0,4
27914,0,3,2,0,6,21508,0,0,,,0,0,1,0,4
27915,0,2,2,0,6,21508,0,0,,,0,0,0,1,4
27916,0,1,2,0,6,21508,0,0,,,0,1,0,0,4
27917,0,1,1,0,6,21508,0,0,,,0,1,0,0,4
27918,0,0,1,0,6,21508,0,0,,,0,0,1,0,4
27919,0,0,0,0,6,21508,0,0,,,0,1,0,0,4
27888,0,0,1,1,1,21587,1,0,,,1,0,1,0,-2
27889,0,0,0,1,1,21587,1,0,,,1,1,0,0,-2
27890,0,3,2,1,1,21587,0,0,,,0,0,1,0,-2
27891,0,2,2,1,1,21587,0,0,,,0,1,0,0,-2
27892,0,2,1,1,1,21587,0,0,,,0,1,0,0,-2
27893,0,1,1,1,1,21587,0,0,,,0,0,1,0,-2
27894,0,0,1,1,1,21587,0,0,,,0,1,0,0,-2
27895,0,0,0,1,1,21587,0,0,,,0,1,0,0,-2
27896,0,1,1,1,1,21587,0,0,,,0,0,1,0,-1
27897,0,0,1,1,1,21587,0,0,,,0,0,0,1,-1
27898,0,0,0,1,1,21587,0,0,,,0,1,0,0,-1
27899,0,2,1,0,1,21587,0,0,,,1,0,1,0,-1
27900,0,2,0,0,1,21587,0,0,,,1,0,0,1,-1
27901,0,1,0,0,1,21587,0,0,,,1,0,1,0,-1
27902,0,0,0,0,1,21587,0,0,,,1,1,0,0,-1
27903,0,0,1,0,1,21587,0,0,,,0,1,0,0,0
27904,0,0,0,0,1,21587,0,0,,,0,0,0,1,0
27872,0,0,0,0,3,21587,0,0,,,1,0,1,0,0
27856,0,2,2,1,4,21587,0,0,,,1,0,0,1,0
27857,0,2,2,1,4,21587,0,0,,,1,0,1,0,0
27858,0,1,2,1,4,21587,0,0,,,1,0,1,0,0
27859,0,1,1,1,4,21587,0,0,,,1,1,0,0,0
27860,0,0,1,1,4,21587,0,0,,,1,0,1,0,0
27861,0,0,0,1,4,21587,0,0,,,1,1,0,0,0
27862,0,0,1,0,4,21587,0,0,,,1,0,1,0,0
27863,0,0,0,0,4,21587,0,0,,,1,0,0,1,0
27836,0,1,2,1,5,21587,1,0,,,1,1,0,0,-1
27837,0,1,2,1,5,21587,1,0,,,1,0,0,1,-1
27838,0,1,2,1,5,21587,1,0,,,1,0,1,0,-1
27839,0,1,1,1,5,21587,1,0,,,1,0,1,0,-1
27840,0,0,1,1,5,21587,1,0,,,1,0,1,0,-1
27841,0,0,0,1,5,21587,1,0,,,1,1,0,0,-1
27842,0,0,2,1,5,21587,1,0,,,0,0,1,0,0
27843,0,0,1,1,5,21587,1,0,,,0,0,0,1,0
27844,0,0,0,1,5,21587,1,0,,,0,0,1,0,0
27845,0,0,0,0,5,21587,1,0,,,0,0,1,0,0
27846,0,0,1,0,5,21587,0,0,,,1,0,0,1,0
27847,0,0,0,0,5,21587,0,0,,,1,1,0,0,0
27826,0,1,0,0,6,21587,0,0,,,1,1,0,0,-1
27827,0,0,0,0,6,21587,0,0,,,1,0,1,0,-1
27797,0,0,0,2,1,21656,1,0,,,1,0,1,0,-1
27798,0,1,0,1,1,21656,2,0,,,0,1,0,0,0
27799,0,0,0,1,1,21656,2,0,,,0,0,0,1,0
27800,0,3,2,1,1,21656,1,0,,,0,1,0,0,0
27801,0,2,2,1,1,21656,1,0,,,0,1,0,0,0
27802,0,2,2,1,1,21656,1,0,,,0,1,0,0,0
27803,0,1,2,1,1,21656,1,0,,,0,0,1,0,0
27804,0,1,1,1,1,21656,1,0,,,0,1,0,0,0
27805,0,0,1,1,1,21656,1,0,,,0,0,1,0,0
27806,0,0,0,1,1,21656,1,0,,,0,1,0,0,0
27807,0,3,2,0,1,21656,1,0,,,0,0,1,0,0
27808,0,3,2,0,1,21656,1,0,,,0,0,1,0,0
27809,0,2,2,0,1,21656,1,0,,,0,0,1,0,0
27810,0,2,1,0,1,21656,1,0,,,0,1,0,0,0
27811,0,2,0,0,1,21656,1,0,,,0,0,1,0,0
27812,0,1,0,0,1,21656,1,0,,,0,0,1,0,0
27813,0,0,0,0,1,21656,1,0,,,0,1,0,0,0
27814,0,2,1,0,1,21656,0,0,,,0,1,0,0,0
27815,0,1,1,0,1,21656,0,0,,,0,0,0,1,0
27816,0,0,1,0,1,21656,0,0,,,0,1,0,0,0
27817,0,0,0,0,1,21656,0,0,,,0,1,0,0,0
27783,0,0,1,2,2,21656,0,0,,,1,1,0,0,-1
27784,0,0,0,2,2,21656,0,0,,,1,1,0,0,-1
27785,0,0,1,1,2,21656,0,0,,,1,0,1,0,-1
27786,0,0,0,1,2,21656,0,0,,,1,0,0,1,-1
27787,0,1,0,0,2,21656,0,0,,,1,0,1,0,-1
27788,0,0,0,0,2,21656,0,0,,,1,0,0,1,-1
27764,0,0,2,1,3,21656,2,0,,,1,0,1,0,-1
27765,0,0,1,1,3,21656,2,0,,,1,0,1,0,-1
27766,0,0,0,1,3,21656,2,0,,,1,0,1,0,-1
27767,0,3,1,1,3,21656,1,0,,,0,0,1,0,-1
27768,0,2,1,1,3,21656,1,0,,,0,1,0,0,-1
27769,0,2,0,1,3,21656,1,0,,,0,1,0,0,-1
27770,0,1,0,1,3,21656,1,0,,,0,0,1,0,-1
27771,0,0,0,1,3,21656,1,0,,,0,1,0,0,-1
27772,0,0,1,1,3,21656,0,0,,,0,1,0,0,-1
27773,0,0,0,1,3,21656,0,0,,,0,0,0,1,-1
27774,0,0,0,0,3,21656,0,0,,,0,0,1,0,-1
27726,0,0,1,1,1,21743,1,0,,,0,1,0,0,0
27727,0,0,0,1,1,21743,1,0,,,0,0,1,0,0
27728,0,2,1,0,1,21743,1,0,,,0,0,1,0,0
27729,0,1,1,0,1,21743,1,0,,,0,0,0,1,0
27730,0,1,0,0,1,21743,1,0,,,0,1,0,0,0
27731,0,0,0,0,1,21743,1,0,,,0,0,1,0,0
27732,0,1,2,0,1,21743,0,0,,,0,1,0,0,0
27733,0,1,1,0,1,21743,0,0,,,0,0,0,1,0
27734,0,0,1,0,1,21743,0,0,,,0,0,1,0,0
27735,0,0,0,0,1,21743,0,0,,,0,1,0,0,0
27704,0,1,1,1,3,21743,0,0,,,0,0,1,0,0
27705,0,0,1,1,3,21743,0,0,,,0,0,1,0,0
27706,0,0,0,1,3,21743,0,0,,,0,1,0,0,0
27707,0,1,1,0,3,21743,0,0,,,0,0,1,0,0
27708,0,1,0,0,3,21743,0,0,,,0,0,0,1,0
27709,0,0,0,0,3,21743,0,0,,,0,0,1,0,0
27695,0,0,0,0,4,21743,0,0,,,0,0,1,0,0
27684,0,0,2,0,5,21743,0,0,,,0,0,1,0,0
27685,0,0,1,0,5,21743,0,0,,,0,1,0,0,0
27686,0,0,0,0,5,21743,0,0,,,0,0,1,0,0
27660,0,1,1,1,6,21743,2,0,,,1,0,1,0,-1
27661,0,1,0,1,6,21743,2,0,,,1,1,0,0,-1
27662,0,0,0,1,6,21743,2,0,,,1,0,1,0,-1
27663,0,1,1,1,6,21743,1,0,,,0,1,0,0,-1
27664,0,0,1,1,6,21743,1,0,,,0,0,0,1,-1
27665,0,0,0,1,6,21743,1,0,,,0,1,0,0,-1
27666,0,1,1,1,6,21743,1,0,,,0,0,1,0,0
27667,0,1,0,1,6,21743,1,0,,,0,0,0,1,0
27668,0,0,0,1,6,21743,1,0,,,0,0,1,0,0
27669,0,0,1,1,6,21743,0,0,,,0,1,0,0,0
27670,0,0,0,1,6,21743,0,0,,,0,0,0,1,0
27671,0,2,2,0,6,21743,0,0,,,0,0,1,0,0
27672,0,1,2,0,6,21743,0,0,,,0,0,1,0,0
27673,0,1,1,0,6,21743,0,0,,,0,1,0,0,0
27674,0,0,1,0,6,21743,0,0,,,0,0,1,0,0
27675,0,0,0,0,6,21743,0,0,,,0,1,0,0,0
27646,0,1,1,1,7,21743,0,0,,,0,1,0,0,-1
27647,0,1,0,1,7,21743,0,0,,,0,0,0,1,-1
27648,0,0,0,1,7,21743,0,0,,,0,0,1,0,-1
27649,0,0,2,0,7,21743,0,0,,,0,1,0,0,-1
27650,0,0,1,0,7,21743,0,0,,,0,0,0,1,-1
27651,0,0,0,0,7,21743,0,0,,,0,0,1,0,-1
27624,0,0,0,1,1,21820,0,0,,,1,0,0,1,-3
27625,0,0,0,1,1,21820,2,0,,,0,0,1,0,0
27626,0,2,2,0,1,21820,2,0,,,0,0,0,1,0
27627,0,2,1,0,1,21820,2,0,,,0,0,1,0,0
27628,0,2,0,0,1,21820,2,0,,,0,0,1,0,0
27629,0,1,0,0,1,21820,2,0,,,0,0,1,0,0
27630,0,0,0,0,1,21820,2,0,,,0,1,0,0,0
27631,0,1,0,0,1,21820,1,0,,,0,1,0,0,0
27632,0,0,0,0,1,21820,1,0,,,0,0,0,1,0
27633,0,2,1,0,1,21820,1,0,,,1,1,0,0,1
27634,0,1,1,0,1,21820,1,0,,,1,0,0,1,1
27635,0,1,0,0,1,21820,1,0,,,1,1,0,0,1
27636,0,0,0,0,1,21820,1,0,,,1,0,1,0,1
27637,0,0,0,0,1,21820,0,0,,,0,1,0,0,1
27613,0,0,1,1,2,21820,0,0,,,0,1,0,0,0
27614,0,0,0,1,2,21820,0,0,,,0,0,1,0,0
27615,0,0,0,0,2,21820,0,0,,,0,0,1,0,0
27593,0,0,1,2,3,21820,0,0,,,1,1,0,0,0
27594,0,0,0,2,3,21820,0,0,,,1,0,1,0,0
27595,0,3,2,1,3,21820,0,0,,,0,0,1,0,0
27596,0,2,2,1,3,21820,0,0,,,0,0,1,0,0
27597,0,2,1,1,3,21820,0,0,,,0,1,0,0,0
27598,0,1,1,1,3,21820,0,0,,,0,0,1,0,0
27599,0,1,0,1,3,21820,0,0,,,0,1,0,0,0
27600,0,0,0,1,3,21820,0,0,,,0,0,1,0,0
27601,0,2,0,0,3,21820,1,0,,,0,1,0,0,1
27602,0,1,0,0,3,21820,1,0,,,0,0,0,1,1
27603,0,0,0,0,3,21820,1,0,,,0,1,0,0,1
27604,0,0,0,0,3,21820,0,0,,,0,1,0,0,1
27581,0,2,1,0,4,21820,0,0,,,0,0,1,0,0
27582,0,1,1,0,4,21820,0,0,,,0,0,1,0,0
27583,0,1,0,0,4,21820,0,0,,,0,1,0,0,0
27584,0,0,0,0,4,21820,0,0,,,0,0,1,0,0
27567,0,1,1,1,5,21820,0,0,,,1,0,1,0,3
27568,0,1,0,1,5,21820,0,0,,,1,1,0,0,3
27569,0,0,0,1,5,21820,0,0,,,1,0,1,0,3
27570,0,0,2,0,5,21820,0,0,,,0,1,0,0,3
27571,0,0,1,0,5,21820,0,0,,,0,0,1,0,3
27572,0,0,0,0,5,21820,0,0,,,0,0,1,0,3
27550,0,0,0,0,7,21820,0,0,,,0,1,0,0,3
27540,0,0,1,0,1,21906,0,0,,,0,0,0,1,0
27541,0,0,0,0,1,21906,0,0,,,0,0,1,0,0
27528,0,0,0,1,2,21906,0,0,,,0,0,0,1,0
27529,0,2,0,0,2,21906,0,0,,,1,1,0,0,0
27530,0,1,0,0,2,21906,0,0,,,1,0,0,1,0
27531,0,0,0,0,2,21906,0,0,,,1,1,0,0,0
27517,0,0,0,1,3,21906,0,0,,,1,0,1,0,0
27518,0,0,1,0,3,21906,0,0,,,1,0,1,0,0
27519,0,0,0,0,3,21906,0,0,,,1,0,0,1,0
27504,0,0,0,1,4,21906,1,0,,,1,0,0,1,0
27505,0,1,1,0,4,21906,1,0,,,0,0,1,0,0
27506,0,1,0,0,4,21906,1,0,,,0,0,0,1,0
27507,0,0,0,0,4,21906,1,0,,,0,0,1,0,0
27508,0,0,0,0,4,21906,0,0,,,1,1,0,0,0
27487,0,2,0,0,6,21906,0,0,,,0,1,0,0,0
27488,0,1,0,0,6,21906,0,0,,,0,0,0,1,0
27489,0,0,0,0,6,21906,0,0,,,0,1,0,0,0
27470,0,0,0,1,7,21906,1,0,,,1,1,0,0,0
27471,0,0,0,0,7,21906,1,0,,,0,1,0,0,0
27472,0,3,2,0,7,21906,0,0,,,1,0,0,1,0
27473,0,3,2,0,7,21906,0,0,,,1,1,0,0,0
27474,0,3,1,0,7,21906,0,0,,,1,0,1,0,0
27475,0,2,1,0,7,21906,0,0,,,1,0,1,0,0
27476,0,2,0,0,7,21906,0,0,,,1,1,0,0,0
27477,0,1,0,0,7,21906,0,0,,,1,0,1,0,0
27478,0,0,0,0,7,21906,0,0,,,1,1,0,0,0
27456,0,0,1,0,1,21971,0,0,,,0,0,0,1,0
27457,0,0,0,0,1,21971,0,0,,,0,1,0,0,0
27443,0,0,0,0,2,21971,1,0,,,0,0,0,1,0
27444,0,1,2,0,2,21971,0,0,,,1,0,0,1,0
27445,0,0,2,0,2,21971,0,0,,,1,0,0,1,0
27446,0,0,1,0,2,21971,0,0,,,1,1,0,0,0
27447,0,0,0,0,2,21971,0,0,,,1,0,1,0,0
27424,0,2,1,1,3,21971,0,0,,,0,1,0,0,4
27425,0,1,1,1,3,21971,0,0,,,0,0,1,0,4
27426,0,1,0,1,3,21971,0,0,,,0,1,0,0,4
27427,0,0,0,1,3,21971,0,0,,,0,0,1,0,4
27428,0,2,2,0,3,21971,0,0,,,1,1,0,0,4
27429,0,2,2,0,3,21971,0,0,,,1,0,0,1,4
27430,0,2,2,0,3,21971,0,0,,,1,0,1,0,4
27431,0,1,2,0,3,21971,0,0,,,1,0,1,0,4
27432,0,1,1,0,3,21971,0,0,,,1,1,0,0,4
27433,0,1,0,0,3,21971,0,0,,,1,0,1,0,4
27434,0,0,0,0,3,21971,0,0,,,1,0,1,0,4
27409,0,0,0,2,4,21971,0,0,,,0,0,1,0,5
27410,0,1,0,1,4,21971,0,0,,,1,1,0,0,5
27411,0,0,0,1,4,21971,0,0,,,1,0,0,1,5
27412,0,2,1,0,4,21971,0,0,,,1,1,0,0,5
27413,0,1,1,0,4,21971,0,0,,,1,0,0,1,5
27414,0,0,1,0,4,21971,0,0,,,1,1,0,0,5
27415,0,0,0,0,4,21971,0,0,,,1,1,0,0,5
27389,0,0,0,0,5,21971,1,0,,,0,0,1,0,5
27390,0,1,2,0,5,21971,0,0,,,0,1,0,0,5
27391,0,1,2,0,5,21971,0,0,,,0,0,0,1,5
27392,0,1,2,0,5,21971,0,0,,,0,0,1,0,5
27393,0,0,2,0,5,21971,0,0,,,0,0,1,0,5
27394,0,0,2,0,5,21971,0,0,,,0,1,0,0,5
27395,0,0,2,0,5,21971,0,0,,,0,0,1,0,5
27396,0,0,2,0,5,21971,0,0,,,0,0,1,0,5
27397,0,0,2,0,5,21971,0,0,,,0,0,1,0,5
27398,0,0,2,0,5,21971,0,0,,,0,0,1,0,5
27399,0,0,1,0,5,21971,0,0,,,0,0,1,0,5
27400,0,0,0,0,5,21971,0,0,,,0,0,1,0,5
27376,0,3,1,0,6,21971,0,0,,,1,0,0,1,5
27377,0,2,1,0,6,21971,0,0,,,1,0,1,0,5
27378,0,1,1,0,6,21971,0,0,,,1,1,0,0,5
27379,0,1,0,0,6,21971,0,0,,,1,1,0,0,5
27380,0,0,0,0,6,21971,0,0,,,1,0,1,0,5
27364,0,2,1,0,7,21971,0,0,,,0,1,0,0,5
27365,0,1,1,0,7,21971,0,0,,,0,0,1,0,5
27366,0,0,1,0,7,21971,0,0,,,0,1,0,0,5
27367,0,0,0,0,7,21971,0,0,,,0,1,0,0,5
27353,0,1,1,0,1,22096,0,0,,,0,0,1,0,0
27354,0,0,1,0,1,22096,0,0,,,0,0,0,1,0
27355,0,0,0,0,1,22096,0,0,,,0,1,0,0,0
27344,0,0,0,0,2,22096,0,0,,,1,0,0,1,0
27333,0,0,0,0,3,22096,1,0,,,0,0,1,0,0
27334,0,1,0,0,3,22096,0,0,,,0,1,0,0,0
27335,0,0,0,0,3,22096,0,0,,,0,0,0,1,0
27323,0,0,1,0,4,22096,0,0,,,1,0,1,0,-1
27324,0,0,0,0,4,22096,0,0,,,1,0,1,0,-1
27314,0,0,0,0,5,22096,0,0,,,0,0,1,0,-1
27297,0,1,1,1,6,22096,0,0,,,0,0,0,1,-1
27298,0,1,0,1,6,22096,0,0,,,0,1,0,0,-1
27299,0,0,0,1,6,22096,0,0,,,0,0,1,0,-1
27300,0,2,2,0,6,22096,0,0,,,0,1,0,0,-1
27301,0,1,2,0,6,22096,0,0,,,0,0,1,0,-1
27302,0,1,2,0,6,22096,0,0,,,0,1,0,0,-1
27303,0,1,1,0,6,22096,0,0,,,0,0,1,0,-1
27304,0,1,0,0,6,22096,0,0,,,0,0,1,0,-1
27305,0,0,0,0,6,22096,0,0,,,0,0,1,0,-1
27274,0,1,1,2,7,22096,0,0,,,1,0,1,0,-1
27275,0,0,1,2,7,22096,0,0,,,1,0,1,0,-1
27276,0,0,0,2,7,22096,0,0,,,1,1,0,0,-1
27277,0,3,2,1,7,22096,0,0,,,0,0,1,0,-1
27278,0,3,2,1,7,22096,0,0,,,0,0,1,0,-1
27279,0,2,2,1,7,22096,0,0,,,0,0,1,0,-1
27280,0,2,1,1,7,22096,0,0,,,0,1,0,0,-1
27281,0,1,1,1,7,22096,0,0,,,0,0,1,0,-1
27282,0,1,0,1,7,22096,0,0,,,0,1,0,0,-1
27283,0,0,0,1,7,22096,0,0,,,0,0,1,0,-1
27284,0,2,2,0,7,22096,0,0,,,1,1,0,0,-1
27285,0,1,2,0,7,22096,0,0,,,1,0,0,1,-1
27286,0,1,1,0,7,22096,0,0,,,1,1,0,0,-1
27287,0,0,1,0,7,22096,0,0,,,1,0,1,0,-1
27288,0,0,0,0,7,22096,0,0,,,1,1,0,0,-1
27258,0,2,0,1,8,22096,2,0,,,0,1,0,0,-1
27259,0,1,0,1,8,22096,2,0,,,0,1,0,0,-1
27260,0,0,0,1,8,22096,2,0,,,0,1,0,0,-1
27261,0,0,0,0,8,22096,2,0,,,0,1,0,0,-1
27262,0,0,0,0,8,22096,1,0,,,0,0,0,1,-1
27263,0,1,1,0,8,22096,0,0,,,1,0,0,1,-1
27264,0,1,0,0,8,22096,0,0,,,1,0,0,1,-1
27265,0,0,0,0,8,22096,0,0,,,1,0,1,0,-1
27246,0,0,0,1,1,22167,0,0,,,1,0,1,0,0
27247,0,1,1,0,1,22167,0,0,,,1,0,1,0,0
27248,0,1,0,0,1,22167,0,0,,,1,0,0,1,0
27249,0,0,0,0,1,22167,0,0,,,1,0,1,0,0
27236,0,0,1,0,2,22167,0,0,,,1,0,0,1,5
27237,0,0,0,0,2,22167,0,0,,,1,1,0,0,5
27215,0,1,0,2,3,22167,1,0,,,1,1,0,0,5
27216,0,0,0,2,3,22167,1,0,,,1,1,0,0,5
27217,0,1,1,2,3,22167,0,0,,,1,1,0,0,5
27218,0,1,0,2,3,22167,0,0,,,1,0,0,1,5
27219,0,0,0,2,3,22167,0,0,,,1,0,1,0,5
27220,0,0,2,1,3,22167,0,0,,,1,1,0,0,5
27221,0,0,1,1,3,22167,0,0,,,1,0,1,0,5
27222,0,0,0,1,3,22167,0,0,,,1,0,1,0,5
27223,0,1,2,0,3,22167,0,0,,,1,0,1,0,5
27224,0,0,2,0,3,22167,0,0,,,1,0,0,1,5
27225,0,0,2,0,3,22167,0,0,,,1,1,0,0,5
27226,0,0,1,0,3,22167,0,0,,,1,0,1,0,5
27227,0,0,0,0,3,22167,0,0,,,1,0,1,0,5
27203,0,1,0,1,4,22167,0,0,,,1,0,1,0,5
27204,0,0,0,1,4,22167,0,0,,,1,0,1,0,5
27205,0,0,1,0,4,22167,0,0,,,1,1,0,0,5
27206,0,0,0,0,4,22167,0,0,,,1,0,0,1,5
27190,0,0,2,1,5,22167,0,0,,,1,0,0,1,5
27191,0,0,2,1,5,22167,0,0,,,1,0,0,1,5
27192,0,0,1,1,5,22167,0,0,,,1,0,1,0,5
27193,0,0,0,1,5,22167,0,0,,,1,0,1,0,5
