,pitch_type,balls,strikes,outs_when_up,inning,game_pk,on_base,prev_pitch_type,prev_plate_x,prev_plate_z,stand_R,prev_type_B,prev_type_S,prev_type_X,score_diff
36054,1,1,1,0,2,381612,0,0,0.54,2.91,1,0,1,0,2
36055,1,1,0,0,2,381612,0,1,-0.64,2.46,1,0,1,0,2
36056,1,0,0,0,2,381612,0,1,-0.34,3.38,1,0,1,0,2
36031,1,1,0,1,3,381612,0,1,-0.66,1.87,1,0,1,0,2
36032,1,0,0,1,3,381612,0,1,0.16,2.13,1,0,1,0,2
36033,1,2,2,0,3,381612,0,1,0.67,2.77,1,1,0,0,2
36034,0,2,2,0,3,381612,0,1,-0.06,3.31,1,0,1,0,2
36035,0,2,2,0,3,381612,0,0,-0.09,2.13,1,0,1,0,2
36036,1,1,2,0,3,381612,0,0,0.07,1.88,1,0,1,0,2
36037,0,1,1,0,3,381612,0,1,1.27,1.77,1,1,0,0,2
36038,0,1,0,0,3,381612,0,0,-0.91,2.75,1,0,1,0,2
36039,1,0,0,0,3,381612,0,0,-0.73,1.7,1,0,1,0,2
36012,0,0,2,0,5,381612,0,0,1.42,2.62,1,1,0,0,8
36013,1,0,1,0,5,381612,0,0,-1.35,-1.44,1,1,0,0,8
36014,0,0,0,0,5,381612,0,1,-0.13,2.92,1,0,1,0,8
35999,0,0,1,1,6,381612,0,1,-0.24,1.72,1,1,0,0,8
36000,0,0,0,1,6,381612,0,0,-0.45,1.16,1,0,1,0,8
36001,0,0,2,0,6,381612,0,0,-1.0,0.86,1,0,1,0,8
36002,1,0,1,0,6,381612,0,0,0.17,1.37,1,0,1,0,8
36003,1,0,0,0,6,381612,0,1,-0.29,2.85,1,0,1,0,8
35984,1,1,1,0,7,381612,1,0,0.5,4.45,1,1,0,0,8
35985,1,1,0,0,7,381612,1,1,-0.16,2.66,1,0,1,0,8
35986,1,0,0,0,7,381612,1,1,-0.4,3.46,1,0,1,0,8
35987,0,2,1,0,7,381612,0,1,-1.92,1.6,0,1,0,0,8
35988,0,1,1,0,7,381612,0,0,-0.13,2.19,0,0,0,1,8
35989,1,0,1,0,7,381612,0,0,-1.67,2.8,0,1,0,0,8
35990,1,0,0,0,7,381612,0,1,-1.89,2.08,0,1,0,0,8
35961,1,0,0,0,1,381697,0,1,-0.36,2.32,1,0,1,0,1
35951,1,1,0,0,2,381697,0,0,0.37,4.82,0,1,0,0,1
35952,1,0,0,0,2,381697,0,1,0.35,2.54,0,0,1,0,1
35941,0,1,0,0,3,381697,0,1,-1.26,3.11,1,1,0,0,1
35942,0,0,0,0,3,381697,0,0,0.13,1.32,1,1,0,0,1
35915,1,0,1,2,4,381697,1,1,-1.03,1.76,0,0,1,0,1
35916,1,0,0,2,4,381697,1,1,-1.68,1.31,0,1,0,0,1
35917,0,2,2,1,4,381697,1,1,0.12,2.83,1,0,1,0,1
35918,0,1,2,1,4,381697,1,0,-0.39,2.18,1,0,1,0,1
35919,1,1,2,1,4,381697,1,0,-0.9,-1.5,1,1,0,0,1
35920,0,1,2,1,4,381697,1,1,0.03,1.98,1,0,1,0,1
35921,0,0,2,1,4,381697,1,0,-0.13,1.14,1,0,1,0,1
35922,0,0,1,1,4,381697,1,0,-1.18,1.1,1,1,0,0,1
35923,1,0,0,1,4,381697,1,0,-0.73,3.33,1,0,1,0,1
35924,1,0,0,1,4,381697,0,1,-0.73,3.04,0,0,1,0,1
35925,1,3,2,0,4,381697,0,1,0.49,3.22,1,0,0,1,1
35926,0,2,2,0,4,381697,0,1,-0.05,4.37,1,0,1,0,1
35927,1,2,2,0,4,381697,0,0,0.04,0.5,1,1,0,0,1
35928,0,2,2,0,4,381697,0,1,1.33,2.39,1,0,1,0,1
35929,0,2,1,0,4,381697,0,0,0.62,0.95,1,0,1,0,1
35930,0,1,1,0,4,381697,0,0,0.16,1.59,1,0,1,0,1
35931,1,0,1,0,4,381697,0,0,-0.09,0.32,1,1,0,0,1
35932,1,0,0,0,4,381697,0,1,0.07,1.76,1,1,0,0,1
35898,1,0,0,1,5,381697,1,1,-0.06,3.1,1,0,1,0,1
35899,0,2,2,1,5,381697,0,1,-0.99,2.85,1,0,1,0,1
35900,0,1,2,1,5,381697,0,0,-0.31,1.9,1,0,0,1,1
35901,0,1,1,1,5,381697,0,0,1.26,3.22,1,1,0,0,1
35902,1,1,0,1,5,381697,0,0,0.38,3.43,1,0,1,0,1
35903,0,0,0,1,5,381697,0,1,-0.41,2.2,1,0,1,0,1
35904,1,1,1,0,5,381697,0,0,-0.3,4.22,1,1,0,0,1
35905,1,1,0,0,5,381697,0,1,-0.6,2.06,1,0,0,1,1
35906,1,0,0,0,5,381697,0,1,-0.91,1.69,1,0,1,0,1
35882,1,0,0,2,6,381697,0,0,0.58,3.05,1,0,1,0,1
35883,0,0,2,1,6,381697,0,1,-0.79,2.27,0,0,1,0,1
35884,0,0,1,1,6,381697,0,0,-1.08,2.61,0,0,0,1,1
35885,1,0,0,1,6,381697,0,0,0.3,1.44,0,0,1,0,1
35886,1,2,1,0,6,381697,0,1,0.26,2.48,1,0,1,0,1
35887,1,2,0,0,6,381697,0,1,-0.04,2.26,1,0,0,1,1
35888,1,1,0,0,6,381697,0,1,-0.66,3.28,1,0,1,0,1
35889,0,0,0,0,6,381697,0,1,-0.36,4.46,1,1,0,0,1
35868,0,1,0,1,7,381697,0,1,0.29,2.35,1,0,0,1,1
35869,0,0,0,1,7,381697,0,0,0.36,2.15,1,0,1,0,1
35870,1,1,2,0,7,381697,0,0,-0.97,-0.1,1,1,0,0,1
35871,0,0,2,0,7,381697,0,1,-0.58,2.57,1,0,0,1,1
35872,0,0,1,0,7,381697,0,0,0.73,0.13,1,1,0,0,1
35873,1,0,0,0,7,381697,0,0,0.47,2.23,1,0,1,0,1
35848,1,1,0,1,1,381772,1,1,0.79,2.01,1,1,0,0,0
35849,0,0,0,1,1,381772,1,1,-0.8,2.68,1,0,1,0,0
35850,1,1,0,0,1,381772,1,0,-0.57,3.39,1,1,0,0,0
35851,1,0,0,0,1,381772,1,1,-0.51,3.04,1,0,0,1,0
35852,1,0,1,0,1,381772,0,1,-0.66,0.83,0,1,0,0,0
35853,1,0,0,0,1,381772,0,1,-0.78,1.6,0,0,0,1,0
35834,1,0,0,0,2,381772,1,1,0.07,3.33,1,0,1,0,0
35835,1,3,1,0,2,381772,0,1,-0.86,2.83,1,0,1,0,0
35836,0,2,1,0,2,381772,0,1,-0.68,3.1,1,0,0,1,0
35837,0,1,1,0,2,381772,0,0,-0.33,3.6,1,1,0,0,0
35838,1,1,0,0,2,381772,0,0,-0.44,2.0,1,1,0,0,0
35839,1,0,0,0,2,381772,0,1,-0.93,1.89,1,0,1,0,0
35810,1,1,0,2,3,381772,1,0,-0.68,3.68,1,1,0,0,0
35811,1,0,0,2,3,381772,1,1,-0.84,2.06,1,0,1,0,0
35812,0,1,2,1,3,381772,1,1,-0.71,1.33,1,1,0,0,0
35813,0,1,2,1,3,381772,1,0,-0.67,0.09,1,0,1,0,0
35814,0,1,1,1,3,381772,1,0,-0.05,3.53,1,0,1,0,0
35815,1,0,1,1,3,381772,1,0,-0.56,0.89,1,0,1,0,0
35816,1,0,0,1,3,381772,1,1,-1.62,1.09,1,1,0,0,0
35817,1,2,2,1,3,381772,0,1,-1.55,1.8,0,0,1,0,0
35818,0,2,2,1,3,381772,0,1,0.23,2.77,0,0,0,1,0
35819,1,1,2,1,3,381772,0,0,-1.12,1.44,0,0,1,0,0
35820,0,0,2,1,3,381772,0,1,1.45,2.74,0,1,0,0,0
35821,0,0,1,1,3,381772,0,0,-1.48,-0.12,0,1,0,0,0
35822,1,0,0,1,3,381772,0,0,0.53,2.58,0,0,1,0,0
35823,1,0,2,0,3,381772,0,1,0.38,3.19,1,0,1,0,0
35824,1,0,1,0,3,381772,0,1,-0.91,2.29,1,0,1,0,0
35825,1,0,0,0,3,381772,0,1,-0.67,2.74,1,0,1,0,0
35794,1,1,0,1,4,381772,0,1,-0.89,1.56,1,0,1,0,0
35795,1,0,0,1,4,381772,0,1,-0.2,2.8,1,0,1,0,0
35796,0,3,2,0,4,381772,0,1,0.31,3.88,1,1,0,0,0
35797,0,2,2,0,4,381772,0,0,0.61,2.39,1,0,0,1,0
35798,0,1,2,0,4,381772,0,0,-0.52,3.58,1,1,0,0,0
35799,1,0,2,0,4,381772,0,0,-0.8,3.17,1,1,0,0,0
35800,1,0,1,0,4,381772,0,1,1.09,2.42,1,1,0,0,0
35801,1,0,0,0,4,381772,0,1,0.63,3.45,1,0,1,0,0
35769,1,2,0,1,6,381772,0,1,0.12,2.77,1,0,1,0,6
35770,0,1,0,1,6,381772,0,1,-0.62,0.9,1,1,0,0,6
35771,0,0,0,1,6,381772,0,0,0.46,4.38,1,1,0,0,6
35772,0,1,2,0,6,381772,0,0,-1.2,0.54,1,1,0,0,6
35773,0,1,2,0,6,381772,0,0,-0.61,0.77,1,0,1,0,6
35774,0,1,2,0,6,381772,0,0,-0.68,2.14,1,0,1,0,6
35775,0,0,2,0,6,381772,0,0,0.22,1.84,1,0,1,0,6
35776,1,0,1,0,6,381772,0,0,-0.48,1.74,1,1,0,0,6
35777,1,0,0,0,6,381772,0,1,-0.38,2.94,1,0,1,0,6
35753,0,1,1,1,7,381772,1,0,-0.13,2.84,0,0,1,0,6
35754,0,0,1,1,7,381772,1,0,-0.11,2.88,0,0,1,0,6
35755,1,0,0,1,7,381772,1,0,0.11,3.8,0,1,0,0,6
35756,1,2,1,1,7,381772,0,1,-0.83,2.84,1,0,1,0,6
35757,0,1,1,1,7,381772,0,1,-0.18,2.67,1,0,0,1,6
35758,1,0,1,1,7,381772,0,0,1.27,3.39,1,1,0,0,6
35759,1,0,0,1,7,381772,0,1,-1.17,2.53,1,1,0,0,6
35760,1,0,0,0,7,381772,0,1,0.78,3.05,1,0,1,0,6
35740,0,2,2,0,1,381830,0,0,-0.71,0.7,0,0,1,0,3
35741,1,2,1,0,1,381830,0,0,-1.0,1.47,0,0,1,0,3
35742,1,2,0,0,1,381830,0,1,0.25,2.39,0,0,1,0,3
35743,1,1,0,0,1,381830,0,1,0.28,3.25,0,0,1,0,3
35744,1,0,0,0,1,381830,0,1,-1.45,1.94,0,1,0,0,3
35728,1,0,2,0,2,381830,0,1,-0.26,2.93,0,0,1,0,3
35729,1,0,2,0,2,381830,0,1,0.21,3.33,0,0,0,1,3
35730,1,0,1,0,2,381830,0,1,-0.48,2.64,0,0,1,0,3
35731,1,0,0,0,2,381830,0,1,0.28,4.11,0,0,1,0,3
35714,1,0,0,1,3,381830,0,1,-0.23,2.88,1,0,0,1,3
35715,0,1,2,0,3,381830,0,1,0.14,2.43,1,0,1,0,3
35716,1,0,2,0,3,381830,0,0,-0.43,1.56,1,0,1,0,3
35717,0,0,2,0,3,381830,0,1,0.94,1.29,1,1,0,0,3
35718,1,0,1,0,3,381830,0,0,-0.44,1.73,1,0,1,0,3
35719,1,0,0,0,3,381830,0,1,-0.3,2.53,1,0,1,0,3
35705,0,0,0,0,4,381830,0,0,-0.85,1.47,1,0,1,0,3
35691,1,3,2,0,5,381830,0,1,-0.14,2.47,1,0,0,1,8
35692,0,2,2,0,5,381830,0,1,-0.14,1.53,1,1,0,0,8
35693,0,1,2,0,5,381830,0,0,-1.07,1.0,1,1,0,0,8
35694,1,0,2,0,5,381830,0,0,1.48,3.37,1,1,0,0,8
35695,1,0,1,0,5,381830,0,1,1.5,3.58,1,1,0,0,8
35696,1,0,0,0,5,381830,0,1,-0.4,3.52,1,0,1,0,8
35680,1,2,0,0,6,381830,0,1,-1.25,2.84,1,1,0,0,8
35681,1,1,0,0,6,381830,0,1,-0.41,3.67,1,0,1,0,8
35682,1,0,0,0,6,381830,0,1,1.14,1.62,1,1,0,0,8
35671,1,0,0,0,7,381830,0,1,-0.73,3.92,1,0,1,0,8
35660,0,1,1,0,8,381830,0,1,0.81,2.96,1,0,1,0,8
35661,1,1,0,0,8,381830,0,0,-0.06,3.24,1,0,1,0,8
35662,0,0,0,0,8,381830,0,1,-0.87,2.73,1,0,1,0,8
35643,0,0,2,1,1,381924,0,1,-0.08,4.3,1,1,0,0,0
35644,1,0,2,1,1,381924,0,0,0.04,0.98,1,0,1,0,0
35645,0,0,2,1,1,381924,0,1,0.84,2.46,1,0,1,0,0
35646,0,0,2,1,1,381924,0,0,0.4,1.59,1,0,1,0,0
35647,0,0,1,1,1,381924,0,0,-1.1,1.92,1,0,1,0,0
35648,1,0,0,1,1,381924,0,0,-0.14,2.68,1,0,1,0,0
35649,1,0,2,0,1,381924,0,1,-1.59,2.94,1,0,1,0,0
35650,1,0,1,0,1,381924,0,1,0.28,3.11,1,0,0,1,0
35651,1,0,0,0,1,381924,0,1,-1.04,2.13,1,0,1,0,0
35626,0,0,1,0,3,381924,0,0,-0.51,2.36,1,0,1,0,0
35627,1,0,0,0,3,381924,0,0,-0.46,3.61,1,1,0,0,0
35614,0,0,2,1,4,381924,0,0,0.11,3.12,1,0,1,0,0
35615,0,0,1,1,4,381924,0,0,-1.19,1.88,1,1,0,0,0
35616,1,0,0,1,4,381924,0,0,-0.98,1.59,1,0,1,0,0
35617,1,0,0,0,4,381924,0,1,0.15,2.2,1,0,1,0,0
35599,0,1,0,1,5,381924,0,1,-0.53,3.34,1,0,0,1,1
35600,0,0,0,1,5,381924,0,0,0.87,1.66,1,1,0,0,1
35601,0,2,2,0,5,381924,0,0,-0.08,0.36,1,1,0,0,1
35602,0,1,2,0,5,381924,0,0,-0.21,2.01,1,0,1,0,1
35603,0,1,1,0,5,381924,0,0,-2.0,0.34,1,1,0,0,1
35604,1,0,1,0,5,381924,0,0,-0.54,1.7,1,0,1,0,1
35605,1,0,0,0,5,381924,0,1,-0.92,4.2,1,1,0,0,1
35576,1,1,2,2,6,381924,0,0,0.74,2.63,1,0,1,0,1
35577,0,1,2,2,6,381924,0,1,0.29,2.59,1,0,1,0,1
35578,0,1,1,2,6,381924,0,0,-0.37,2.22,1,0,1,0,1
35579,1,1,0,2,6,381924,0,0,-0.5,2.51,1,0,1,0,1
35580,1,0,0,2,6,381924,0,1,0.75,1.28,1,0,1,0,1
35581,0,1,2,1,6,381924,0,1,-1.7,2.12,1,1,0,0,1
35582,0,1,2,1,6,381924,0,0,-0.12,2.7,1,0,1,0,1
35583,0,1,1,1,6,381924,0,0,-0.27,2.26,1,0,1,0,1
35584,0,1,0,1,6,381924,0,0,-0.54,0.91,1,0,1,0,1
35585,0,0,0,1,6,381924,0,0,-0.96,2.34,1,0,1,0,1
35586,0,1,2,0,6,381924,0,0,1.44,3.53,1,1,0,0,1
35587,1,0,2,0,6,381924,0,0,-0.17,1.15,1,0,1,0,1
35588,0,0,2,0,6,381924,0,1,-0.24,2.06,1,1,0,0,1
35589,1,0,1,0,6,381924,0,0,0.19,4.02,1,0,1,0,1
35590,1,0,0,0,6,381924,0,1,0.46,2.64,1,0,1,0,1
35563,0,1,1,1,7,381924,0,1,-0.59,2.26,1,0,1,0,1
35564,1,1,0,1,7,381924,0,0,0.5,1.61,1,1,0,0,1
35565,1,0,0,1,7,381924,0,1,-0.32,2.78,1,0,1,0,1
35566,0,0,1,0,7,381924,0,1,-0.43,4.51,1,1,0,0,1
35567,1,0,0,0,7,381924,0,0,0.29,2.47,1,0,0,1,1
35553,1,1,0,0,8,381924,0,0,-0.35,1.94,0,0,0,1,1
35554,1,0,0,0,8,381924,0,1,-1.01,2.18,0,0,1,0,1
35535,1,1,0,0,1,382009,0,1,-0.71,1.89,0,0,1,0,0
35536,1,0,0,0,1,382009,0,1,-1.09,1.76,0,1,0,0,0
35509,1,1,1,1,2,382009,1,0,-0.07,2.81,1,0,0,1,0
35510,0,0,1,1,2,382009,1,1,-0.71,0.45,1,1,0,0,0
35511,1,0,0,1,2,382009,1,0,-1.78,0.27,1,1,0,0,0
35512,0,0,2,1,2,382009,1,1,-0.58,2.19,1,0,1,0,1
35513,1,0,1,1,2,382009,1,0,0.03,2.69,1,0,0,1,1
35514,1,0,0,1,2,382009,1,1,-0.62,1.74,1,0,1,0,1
35515,0,2,2,0,2,382009,1,1,-0.42,3.36,0,0,1,0,1
35516,0,1,2,0,2,382009,1,0,0.5,0.81,0,0,1,0,1
35517,0,1,1,0,2,382009,1,0,1.33,4.65,0,1,0,0,1
35518,1,1,0,0,2,382009,1,0,0.12,4.05,0,0,1,0,1
35519,1,0,0,0,2,382009,1,1,-0.2,2.39,0,0,1,0,1
35520,0,3,2,0,2,382009,0,1,-0.21,1.25,1,1,0,0,1
35521,1,2,2,0,2,382009,0,0,0.98,2.52,1,0,0,1,1
35522,0,2,2,0,2,382009,0,1,-0.59,5.36,1,1,0,0,1
35523,0,1,2,0,2,382009,0,0,-0.66,1.76,1,0,1,0,1
35524,1,0,2,0,2,382009,0,0,-1.21,1.04,1,1,0,0,1
35525,0,0,1,0,2,382009,0,1,0.81,3.04,1,1,0,0,1
35526,1,0,0,0,2,382009,0,0,0.01,2.24,1,0,1,0,1
35496,1,0,0,1,3,382009,0,0,-0.68,1.15,0,0,1,0,2
35497,0,1,2,0,3,382009,0,1,-0.33,2.77,1,0,1,0,2
35498,1,1,1,0,3,382009,0,0,-1.28,2.13,1,0,1,0,2
35499,1,0,1,0,3,382009,0,1,-0.67,3.01,1,0,1,0,2
35500,1,0,0,0,3,382009,0,1,-2.17,2.15,1,1,0,0,2
35480,0,1,0,0,5,382009,0,0,-0.48,2.79,1,0,0,1,2
35481,1,0,0,0,5,382009,0,0,0.11,2.69,1,0,1,0,2
35449,0,1,1,1,6,382009,0,1,-0.83,-0.02,1,1,0,0,0
35450,0,0,1,1,6,382009,0,0,0.2,1.66,1,0,0,1,0
35451,0,0,0,1,6,382009,0,0,-0.51,2.03,1,1,0,0,0
35452,0,1,2,0,6,382009,0,0,-0.65,3.41,1,0,1,0,0
35453,1,0,2,0,6,382009,0,0,-0.91,0.38,1,0,1,0,0
35454,1,0,1,0,6,382009,0,1,1.1,2.52,1,1,0,0,0
35455,1,0,0,0,6,382009,0,1,-0.92,3.49,1,0,1,0,0
35456,0,2,2,0,6,382009,1,1,-0.31,1.76,1,0,1,0,2
35457,0,2,2,0,6,382009,1,0,0.2,2.53,1,0,0,1,2
35458,1,2,1,0,6,382009,1,0,0.39,1.84,1,0,1,0,2
35459,1,1,1,0,6,382009,1,1,-0.87,1.96,1,0,1,0,2
35460,0,1,0,0,6,382009,1,1,-1.1,0.24,1,1,0,0,2
35461,1,0,0,0,6,382009,1,0,0.01,2.6,1,0,1,0,2
35462,0,3,2,0,6,382009,0,1,-0.64,1.53,0,1,0,0,2
35463,1,3,2,0,6,382009,0,0,-0.63,0.73,0,1,0,0,2
35464,0,3,2,0,6,382009,0,1,0.52,2.55,0,0,1,0,2
35465,0,2,2,0,6,382009,0,0,0.43,1.56,0,0,1,0,2
35466,1,2,2,0,6,382009,0,0,0.7,2.03,0,1,0,0,2
35467,0,1,2,0,6,382009,0,1,-0.53,2.76,0,0,1,0,2
35468,0,1,2,0,6,382009,0,0,-0.27,-0.56,0,1,0,0,2
35469,0,0,2,0,6,382009,0,0,-0.29,3.58,0,0,1,0,2
35470,0,0,1,0,6,382009,0,0,-1.74,1.78,0,1,0,0,2
35471,1,0,0,0,6,382009,0,0,0.43,2.75,0,0,1,0,2
35436,1,0,0,1,7,382009,1,1,-0.67,4.7,0,1,0,0,0
35437,1,0,1,0,7,382009,1,1,-0.15,2.68,1,0,1,0,0
35438,1,0,0,0,7,382009,1,1,-0.64,2.53,1,0,0,1,0
35439,1,1,0,0,7,382009,0,1,-1.19,3.93,1,0,1,0,0
35440,1,0,0,0,7,382009,0,1,-0.76,2.72,1,0,0,1,0
35422,1,2,0,1,1,382091,0,1,-0.76,2.63,0,0,1,0,0
35423,1,1,0,1,1,382091,0,1,-0.11,2.31,0,0,1,0,0
35424,1,0,0,1,1,382091,0,1,-1.56,1.17,0,1,0,0,0
35425,0,1,1,0,1,382091,0,1,-0.22,1.28,1,1,0,0,0
35426,1,0,1,0,1,382091,0,0,-0.66,1.38,1,0,0,1,0
35427,1,0,0,0,1,382091,0,1,-1.56,1.31,1,1,0,0,0
35406,1,0,0,1,2,382091,0,1,-0.89,2.99,1,0,0,1,0
35407,0,1,2,0,2,382091,0,1,-0.58,2.8,1,0,1,0,0
35408,1,1,2,0,2,382091,0,0,-0.69,1.45,1,0,0,1,0
35409,0,1,2,0,2,382091,0,1,-1.53,3.14,1,0,1,0,0
35410,0,1,2,0,2,382091,0,0,0.26,2.77,1,0,1,0,0
35411,1,1,1,0,2,382091,0,0,-0.15,1.77,1,0,1,0,0
35412,1,0,1,0,2,382091,0,1,-0.56,1.65,1,0,1,0,0
35413,1,0,0,0,2,382091,0,1,-1.5,2.76,1,1,0,0,0
35394,0,0,0,1,3,382091,0,0,-0.78,2.47,0,0,1,0,0
35395,0,0,2,0,3,382091,0,0,0.43,2.41,1,0,1,0,0
35396,0,0,1,0,3,382091,0,0,0.12,3.03,1,0,1,0,0
35397,1,0,0,0,3,382091,0,0,0.18,1.96,1,0,1,0,0
35371,1,2,0,1,5,382091,0,1,-0.27,4.05,1,1,0,0,2
35372,1,1,0,1,5,382091,0,1,-0.05,0.99,1,1,0,0,2
35373,1,0,0,1,5,382091,0,1,-1.51,2.25,1,1,0,0,2
35374,0,1,2,0,5,382091,0,1,-0.74,4.23,1,1,0,0,2
35375,0,1,2,0,5,382091,0,0,-0.21,-0.12,1,0,1,0,2
35376,0,0,2,0,5,382091,0,0,-0.92,1.57,1,0,1,0,2
35377,1,0,1,0,5,382091,0,0,-0.01,4.24,1,1,0,0,2
35378,1,0,0,0,5,382091,0,1,-1.34,3.78,1,0,1,0,2
35357,1,0,0,1,6,382091,1,1,-1.19,2.51,1,0,1,0,4
35358,0,1,1,1,6,382091,0,1,-1.52,3.52,1,0,1,0,4
35359,0,0,1,1,6,382091,0,0,0.04,3.0,1,0,0,1,4
35360,1,0,0,1,6,382091,0,0,-0.36,0.5,1,1,0,0,4
35361,0,0,1,0,6,382091,0,1,-0.37,2.27,0,0,1,0,4
35362,1,0,0,0,6,382091,0,0,0.21,1.93,0,0,0,1,4
35344,0,1,2,0,7,382091,0,1,-1.33,2.86,1,0,1,0,5
35345,0,1,2,0,7,382091,0,0,-0.19,2.81,1,0,0,1,5
35346,0,0,2,0,7,382091,0,0,0.36,2.06,1,0,1,0,5
35347,0,0,1,0,7,382091,0,0,1.39,1.25,1,1,0,0,5
35348,1,0,0,0,7,382091,0,0,-0.07,1.39,1,0,1,0,5
35323,1,3,2,1,9,382091,0,1,-1.04,1.69,0,1,0,0,5
35324,0,2,2,1,9,382091,0,1,-0.61,3.52,0,0,1,0,5
35325,0,1,2,1,9,382091,0,0,-0.73,0.6,0,1,0,0,5
35326,0,1,1,1,9,382091,0,0,-0.62,1.73,0,1,0,0,5
35327,0,0,1,1,9,382091,0,0,0.25,2.79,0,0,1,0,5
35328,1,0,0,1,9,382091,0,0,0.77,3.91,0,1,0,0,5
35329,1,0,0,0,9,382091,0,1,-0.47,2.6,1,0,1,0,5
35307,1,0,0,1,1,382156,0,1,0.75,2.46,0,0,1,0,0
35308,0,2,2,0,1,382156,0,1,0.08,5.16,1,1,0,0,0
35309,0,2,2,0,1,382156,0,0,-0.7,1.95,1,0,0,1,0
35310,1,2,2,0,1,382156,0,0,-0.24,2.14,1,0,1,0,0
35311,0,1,2,0,1,382156,0,1,-0.13,1.66,1,0,1,0,0
35312,0,0,2,0,1,382156,0,0,0.58,3.52,1,1,0,0,0
35313,0,0,1,0,1,382156,0,0,-1.01,-0.01,1,1,0,0,0
35314,1,0,0,0,1,382156,0,0,0.08,1.14,1,0,1,0,0
35294,1,1,0,1,2,382156,0,0,0.62,1.74,1,0,1,0,1
35295,1,0,0,1,2,382156,0,1,-0.44,1.46,1,0,1,0,1
35296,0,0,2,0,2,382156,0,1,-0.31,0.98,1,1,0,0,1
35297,1,0,1,0,2,382156,0,0,-0.78,2.7,1,0,0,1,1
35298,1,0,0,0,2,382156,0,1,-1.09,3.02,1,0,1,0,1
35282,0,1,2,0,3,382156,0,1,0.63,2.45,1,0,1,0,1
35283,0,1,1,0,3,382156,0,0,-0.63,-0.52,1,1,0,0,1
35284,0,0,1,0,3,382156,0,0,-0.54,3.22,1,0,1,0,1
35285,1,0,0,0,3,382156,0,0,0.1,3.9,1,1,0,0,1
35271,0,1,1,0,4,382156,0,1,-0.37,2.47,1,0,1,0,2
35272,0,1,0,0,4,382156,0,0,-0.31,2.35,1,0,0,1,2
35273,1,0,0,0,4,382156,0,0,-0.97,1.45,1,0,1,0,2
35259,1,2,0,0,5,382156,1,0,-0.84,1.41,1,1,0,0,2
35260,1,1,0,0,5,382156,1,1,-1.13,1.95,1,0,1,0,2
35261,1,0,0,0,5,382156,1,1,-0.5,3.93,1,1,0,0,2
35262,1,0,0,0,5,382156,0,1,-0.48,1.67,1,1,0,0,2
35247,1,2,1,0,6,382156,0,1,-0.84,0.88,1,1,0,0,2
35248,1,1,1,0,6,382156,0,1,-0.91,3.18,1,0,0,1,2
35249,1,1,0,0,6,382156,0,1,-0.72,1.66,1,1,0,0,2
35250,1,0,0,0,6,382156,0,1,-0.35,1.79,1,0,1,0,2
35238,0,0,0,0,7,382156,0,0,-1.22,3.1,0,0,1,0,2
35212,1,1,0,1,9,382156,2,1,-0.66,2.66,0,0,1,0,2
35213,1,0,0,1,9,382156,2,1,-0.21,2.33,0,0,1,0,2
35214,0,0,2,1,9,382156,1,1,-0.6,0.37,0,1,0,0,2
35215,0,0,2,1,9,382156,1,0,0.31,2.47,0,0,0,1,2
35216,0,0,2,1,9,382156,1,0,-1.06,2.33,0,0,1,0,2
35217,1,0,1,1,9,382156,1,0,-0.54,1.72,0,0,1,0,2
35218,1,0,0,1,9,382156,1,1,-0.7,3.48,0,0,1,0,2
35219,0,1,1,1,9,382156,0,1,-0.46,1.92,1,0,1,0,2
35220,0,0,1,1,9,382156,0,0,-0.03,1.62,1,0,0,1,2
35221,1,0,0,1,9,382156,0,0,0.16,4.21,1,1,0,0,2
35222,0,1,2,0,9,382156,0,1,-0.8,1.71,1,0,1,0,2
35223,0,1,1,0,9,382156,0,0,0.34,3.7,1,0,0,1,2
35224,0,1,0,0,9,382156,0,0,-0.04,1.54,1,0,1,0,2
35225,1,0,0,0,9,382156,0,0,-0.48,3.37,1,0,1,0,2
35180,0,2,2,1,2,382217,2,0,-0.01,2.72,1,0,1,0,0
35181,0,2,2,1,2,382217,2,0,-0.72,3.3,1,0,1,0,0
35182,0,1,2,1,2,382217,2,0,0.09,1.73,1,0,1,0,0
35183,1,1,1,1,2,382217,2,0,0.16,4.06,1,1,0,0,0
35184,0,1,0,1,2,382217,2,1,0.74,3.15,1,0,1,0,0
35185,1,0,0,1,2,382217,2,0,-0.77,2.71,1,0,1,0,0
35186,1,1,1,1,2,382217,1,1,1.13,3.92,1,1,0,0,0
35187,1,1,0,1,2,382217,1,1,-0.63,2.87,1,0,0,1,0
35188,1,0,0,1,2,382217,1,1,-0.9,2.76,1,0,1,0,0
35189,1,2,1,1,2,382217,0,1,-0.72,3.43,1,1,0,0,0
35190,1,1,1,1,2,382217,0,1,0.54,1.96,1,0,0,1,0
35191,0,1,0,1,2,382217,0,1,0.6,1.18,1,1,0,0,0
35192,1,0,0,1,2,382217,0,0,-1.03,1.72,1,0,1,0,0
35193,1,2,2,0,2,382217,0,1,0.22,3.52,0,1,0,0,0
35194,0,2,1,0,2,382217,0,1,-0.83,2.48,0,0,1,0,0
35195,0,1,1,0,2,382217,0,0,-1.01,1.99,0,0,1,0,0
35196,0,0,1,0,2,382217,0,0,-1.61,2.04,0,1,0,0,0
35197,1,0,0,0,2,382217,0,0,-1.22,1.16,0,1,0,0,0
